"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 01 04:00:35 GMT 2022","Fri Apr 01 04:00:40 GMT 2022","4663","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when called by the owner","","","adjusts owners balances",""
"passed","Fri Apr 01 03:45:59 GMT 2022","Fri Apr 01 03:46:02 GMT 2022","2610","Contract: ERC20","","","","","has a name",""
"passed","Fri Apr 01 03:51:38 GMT 2022","Fri Apr 01 03:51:39 GMT 2022","1224","Contract: SafeCast","toUint8","","","","downcasts 1",""
"skipped","Fri Apr 01 03:45:54 GMT 2022","Fri Apr 01 03:45:54 GMT 2022","0","Contract: ERC20VotesComp","","","","","minting restriction",""
"passed","Fri Apr 01 03:43:47 GMT 2022","Fri Apr 01 03:43:53 GMT 2022","5662","Contract: TransparentUpgradeableProxy","upgradeToAndCall","without migrations > when the call does not fail > when the sender is not the admin","","","reverts",""
"passed","Fri Apr 01 03:57:35 GMT 2022","Fri Apr 01 03:57:39 GMT 2022","3710","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when the given token ID does not exist","","","reverts",""
"skipped","Fri Apr 01 03:45:57 GMT 2022","Fri Apr 01 03:45:57 GMT 2022","0","Contract: ERC20Votes","set delegation","with signature","","","accept signed delegation",""
"passed","Fri Apr 01 03:46:31 GMT 2022","Fri Apr 01 03:46:33 GMT 2022","1793","Contract: ERC20","_mint","for a non zero account","","","increments totalSupply",""
"passed","Fri Apr 01 03:55:39 GMT 2022","Fri Apr 01 03:55:44 GMT 2022","4656","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the approved individual","","","clears the approval for the token ID",""
"skipped","Fri Apr 01 03:41:11 GMT 2022","Fri Apr 01 03:41:11 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","length of batch parameter must match #1",""
"passed","Fri Apr 01 03:53:17 GMT 2022","Fri Apr 01 03:53:19 GMT 2022","2164","Contract: TimersBlockNumber","","","","","pending",""
"passed","Fri Apr 01 03:44:15 GMT 2022","Fri Apr 01 03:44:18 GMT 2022","2809","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > safeTransferFrom(address,address,uint256,uint256,bytes)","","","has to be implemented",""
"passed","Fri Apr 01 03:58:50 GMT 2022","Fri Apr 01 03:58:54 GMT 2022","3723","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the operator","","","emits an Approval event",""
"skipped","Fri Apr 01 03:40:40 GMT 2022","Fri Apr 01 03:40:40 GMT 2022","0","Contract: GovernorTimelockCompound","","","","","post deployment check",""
"passed","Fri Apr 01 03:44:07 GMT 2022","Fri Apr 01 03:44:15 GMT 2022","8502","Contract: ERC1155Holder","","","","","receives ERC1155 tokens from a single ID",""
"passed","Fri Apr 01 03:47:59 GMT 2022","Fri Apr 01 03:48:00 GMT 2022","1383","Contract: ERC721","Contract interface","ERC721 > safeTransferFrom(address,address,uint256,bytes)","","","has to be implemented",""
"passed","Fri Apr 01 04:05:32 GMT 2022","Fri Apr 01 04:05:33 GMT 2022","1259","Contract: ERC721","Contract interface","ERC721Metadata > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Apr 01 03:45:16 GMT 2022","Fri Apr 01 03:45:21 GMT 2022","4951","Contract: ERC1155","like an ERC1155","safeTransferFrom > when sending to a valid receiver > without data","","","emits a TransferSingle log",""
"passed","Fri Apr 01 03:55:16 GMT 2022","Fri Apr 01 03:55:21 GMT 2022","4471","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner","","","emits an Approval event",""
"passed","Fri Apr 01 03:42:45 GMT 2022","Fri Apr 01 03:42:48 GMT 2022","2859","Contract: UUPSUpgradeable","","","","","upgrade to upgradeable implementation with call",""
"passed","Fri Apr 01 03:41:52 GMT 2022","Fri Apr 01 03:41:54 GMT 2022","1931","Contract: AccessControl","onlyRole modifier","","","","revert if sender doesn't have role #2",""
"passed","Fri Apr 01 03:45:28 GMT 2022","Fri Apr 01 03:45:32 GMT 2022","4606","Contract: ERC20","approve","when the spender is not the zero address > when the sender has enough balance > when there was no approved amount before","","","approves the requested amount",""
"passed","Fri Apr 01 03:50:38 GMT 2022","Fri Apr 01 03:50:40 GMT 2022","1163","Contract: ECDSA","recover with valid signature","using web3.eth.sign","","","returns signer address with correct signature",""
"skipped","Fri Apr 01 03:41:11 GMT 2022","Fri Apr 01 03:41:11 GMT 2022","0","Contract: TimelockController","methods","simple > schedule","","","prevent non-proposer from commiting",""
"passed","Fri Apr 01 03:47:29 GMT 2022","Fri Apr 01 03:47:31 GMT 2022","1505","Contract: ERC721Enumerable","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Apr 01 03:59:04 GMT 2022","Fri Apr 01 03:59:10 GMT 2022","6672","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Apr 01 03:46:53 GMT 2022","Fri Apr 01 03:46:55 GMT 2022","2535","Contract: ERC20","_transfer","when the recipient is not the zero address > when the sender does not have enough balance","","","reverts",""
"passed","Fri Apr 01 03:53:31 GMT 2022","Fri Apr 01 03:53:33 GMT 2022","2460","Contract: SafeCast","toInt64","","","","downcasts 0",""
"passed","Fri Apr 01 03:44:11 GMT 2022","Fri Apr 01 03:44:19 GMT 2022","8356","Contract: ERC1155Pausable","when token is paused","balanceOf","","","returns the amount of tokens owned by the given address",""
"broken","Fri Apr 01 03:43:22 GMT 2022","Fri Apr 01 03:43:22 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_approval_event_fires",""
"passed","Fri Apr 01 03:49:11 GMT 2022","Fri Apr 01 03:49:13 GMT 2022","1316","Contract: ERC1155","like an ERC1155","Contract interface > ERC1155 > isApprovedForAll(address,address)","","","has to be implemented",""
"passed","Fri Apr 01 03:48:07 GMT 2022","Fri Apr 01 03:48:11 GMT 2022","3542","Contract: ERC721Burnable","like a burnable ERC721","burn > when successful","","","burns the given token ID and adjusts the balance of the owner",""
"passed","Fri Apr 01 03:43:36 GMT 2022","Fri Apr 01 03:43:46 GMT 2022","9617","Contract: ERC1155Burnable","burnBatch","","","","approved operators can burn the holder's tokens",""
"passed","Fri Apr 01 03:41:44 GMT 2022","Fri Apr 01 03:41:46 GMT 2022","1688","Contract: MinimalForwarder","with message","verify > invalid signature","","","tampered to",""
"passed","Fri Apr 01 03:53:08 GMT 2022","Fri Apr 01 03:53:09 GMT 2022","1222","Contract: SafeCast","toInt16","","","","reverts when downcasting -2^15 - 1 (-32769)",""
"passed","Fri Apr 01 03:46:13 GMT 2022","Fri Apr 01 03:46:19 GMT 2022","5369","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom","","","reverts when transferring amount more than any of balances",""
"passed","Fri Apr 01 03:48:33 GMT 2022","Fri Apr 01 03:48:35 GMT 2022","2078","Contract: ERC721Pausable","when token is paused","","","","reverts when trying to safeTransferFrom",""
"passed","Fri Apr 01 03:53:06 GMT 2022","Fri Apr 01 03:53:08 GMT 2022","1465","Contract: SafeCast","toInt16","","","","downcasts 2^15 - 1 (32767)",""
"passed","Fri Apr 01 03:42:49 GMT 2022","Fri Apr 01 03:42:51 GMT 2022","1995","Contract: Pausable","when unpaused","","","","can perform normal process in non-pause",""
"passed","Fri Apr 01 03:47:02 GMT 2022","Fri Apr 01 03:47:07 GMT 2022","5120","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when called by an operator on behalf of the multiTokenHolder > when operator is approved by multiTokenHolder","","","emits a TransferBatch log",""
"passed","Fri Apr 01 03:52:37 GMT 2022","Fri Apr 01 03:52:38 GMT 2022","1724","Contract: MulticallToken","","","","","reverts previous calls",""
"passed","Fri Apr 01 03:52:39 GMT 2022","Fri Apr 01 03:52:41 GMT 2022","2230","Contract: StorageSlot","address storage slot","get","","","from right slot",""
"passed","Fri Apr 01 03:46:33 GMT 2022","Fri Apr 01 03:46:36 GMT 2022","2416","Contract: ERC20","_mint","for a non zero account","","","increments recipient balance",""
"skipped","Fri Apr 01 03:45:57 GMT 2022","Fri Apr 01 03:45:57 GMT 2022","0","Contract: ERC20Votes","","","","","minting restriction",""
"passed","Fri Apr 01 03:53:09 GMT 2022","Fri Apr 01 03:53:10 GMT 2022","1086","Contract: SafeCast","toInt16","","","","reverts when downcasting -2^15 - 2 (-32770)",""
"passed","Fri Apr 01 03:48:25 GMT 2022","Fri Apr 01 03:48:31 GMT 2022","6172","Contract: SafeERC20","with token that returns no boolean values","approvals > with zero allowance","","","doesn't revert when approving a non-zero allowance",""
"passed","Fri Apr 01 03:47:14 GMT 2022","Fri Apr 01 03:47:17 GMT 2022","2539","Contract: SafeERC20","with token that returns false on all calls","","","","reverts on approve",""
"passed","Fri Apr 01 03:56:46 GMT 2022","Fri Apr 01 03:56:51 GMT 2022","5011","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner without an approved user","","","emits an Approval event",""
"passed","Fri Apr 01 03:55:12 GMT 2022","Fri Apr 01 03:55:17 GMT 2022","4521","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner","","","emits an Approval event",""
