"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 05 00:30:57 GMT 2022","Sat Feb 05 00:30:59 GMT 2022","1527","Contract: ERC721","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"skipped","Sat Feb 05 00:28:24 GMT 2022","Sat Feb 05 00:28:24 GMT 2022","0","Contract: ERC20Votes","getPastTotalSupply","","","","returns 0 if there are no checkpoints",""
"passed","Sat Feb 05 00:27:09 GMT 2022","Sat Feb 05 00:27:10 GMT 2022","185","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[1]",""
"passed","Sat Feb 05 00:25:41 GMT 2022","Sat Feb 05 00:25:44 GMT 2022","2389","Contract: ProxyAdmin","#getProxyAdmin","","","","call to invalid proxy",""
"skipped","Sat Feb 05 00:24:50 GMT 2022","Sat Feb 05 00:24:50 GMT 2022","0","Contract: TimelockController","methods","cancel","","","prevent non-proposer from canceling",""
"passed","Sat Feb 05 00:25:37 GMT 2022","Sat Feb 05 00:25:45 GMT 2022","8418","Contract: GovernorTimelockControl","Contract interface","Governor > hashProposal(address[],uint256[],bytes[],bytes32)","","","has to be implemented",""
"passed","Sat Feb 05 00:29:02 GMT 2022","Sat Feb 05 00:29:04 GMT 2022","2791","Contract: ERC20","_transfer","when the recipient is not the zero address > when the sender transfers all balance","","","transfers the requested amount",""
"passed","Sat Feb 05 00:27:14 GMT 2022","Sat Feb 05 00:27:15 GMT 2022","1433","Contract: ERC20","balanceOf","when the requested account has no tokens","","","returns zero",""
"passed","Sat Feb 05 00:32:43 GMT 2022","Sat Feb 05 00:33:02 GMT 2022","18661","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner","","","emits a Transfer event",""
"skipped","Sat Feb 05 00:32:54 GMT 2022","Sat Feb 05 00:32:54 GMT 2022","0","Contract: GovernorTimelockControl","updateTimelock","","","","protected",""
"passed","Sat Feb 05 00:29:45 GMT 2022","Sat Feb 05 00:30:07 GMT 2022","22070","Contract: TokenTimelock","with token","once deployed","","","cannot be released just before time limit",""
"passed","Sat Feb 05 01:00:38 GMT 2022","Sat Feb 05 01:00:43 GMT 2022","5558","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when the address of the previous owner is incorrect","","","reverts",""
"passed","Sat Feb 05 00:27:42 GMT 2022","Sat Feb 05 00:27:45 GMT 2022","2136","Contract: ERC20","transfer from","when the token owner is not the zero address > when the recipient is not the zero address > when the spender does not have enough approved balance > when the token owner does not have enough balance","","","reverts",""
"passed","Sat Feb 05 00:27:20 GMT 2022","Sat Feb 05 00:27:25 GMT 2022","4380","Contract: ERC1155","like an ERC1155","safeTransferFrom > when called by an operator on behalf of the multiTokenHolder > when operator is approved by multiTokenHolder","","","emits a TransferSingle log",""
"passed","Sat Feb 05 00:25:52 GMT 2022","Sat Feb 05 00:25:55 GMT 2022","2612","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when not sending balance","","","has expected balance",""
"passed","Sat Feb 05 00:26:44 GMT 2022","Sat Feb 05 00:26:47 GMT 2022","3040","Contract: ERC1155Burnable","burnBatch","","","","unapproved accounts cannot burn the holder's tokens",""
"passed","Sat Feb 05 00:37:05 GMT 2022","Sat Feb 05 00:37:16 GMT 2022","10619","Contract: Create2","deploy","","","","fails deploying a contract if the bytecode length is zero",""
"passed","Sat Feb 05 00:37:21 GMT 2022","Sat Feb 05 00:37:22 GMT 2022","1331","Contract: ECDSA","recover with invalid signature","","","","with short signature",""
"passed","Sat Feb 05 00:37:24 GMT 2022","Sat Feb 05 00:37:28 GMT 2022","4140","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Sat Feb 05 00:29:42 GMT 2022","Sat Feb 05 00:29:44 GMT 2022","1825","Contract: ERC20","_approve","when the spender is not the zero address > when the sender has enough balance","","","emits an approval event",""
"passed","Sat Feb 05 00:35:28 GMT 2022","Sat Feb 05 00:35:41 GMT 2022","13433","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","transfers the ownership of the given token ID to the given address",""
"skipped","Sat Feb 05 00:24:50 GMT 2022","Sat Feb 05 00:24:50 GMT 2022","0","Contract: TimelockController","methods","simple > execute","","","revert if operation is not scheduled",""
