"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 05 16:01:19 GMT 2021","Tue Oct 05 16:01:33 GMT 2021","13380","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data2]",""
"passed","Tue Oct 05 16:01:47 GMT 2021","Tue Oct 05 16:01:47 GMT 2021","3","tests.truffle","test_truffle","","","","test_truffle_contract",""
"passed","Tue Oct 05 16:01:47 GMT 2021","Tue Oct 05 16:01:47 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_migration",""
"failed","Tue Oct 05 16:00:46 GMT 2021","Tue Oct 05 16:00:52 GMT 2021","6372","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Tue Oct 05 15:58:06 GMT 2021","Tue Oct 05 15:58:06 GMT 2021","5","Ethers.js","","","","","testContracts",""
"passed","Tue Oct 05 15:55:01 GMT 2021","Tue Oct 05 15:55:01 GMT 2021","103","","Nethereum","","NeonCompatibility.Tests.org.neonlabs.compatibility.ConnectionTest","Initial balance","Initial balance",""
"passed","Tue Oct 05 15:55:02 GMT 2021","Tue Oct 05 15:55:02 GMT 2021","0","","Nethereum","","NeonCompatibility.Tests.org.neonlabs.compatibility.ConnectionTest","Subprojects are filled in","Subprojects are filled in",""
"passed","Tue Oct 05 15:58:07 GMT 2021","Tue Oct 05 15:58:07 GMT 2021","5","Ethers.js","","","","","testStateChangingMethods",""
"broken","Tue Oct 05 15:58:08 GMT 2021","Tue Oct 05 15:58:08 GMT 2021","11","ethjs","","","","","test01",""
"passed","Tue Oct 05 15:58:00 GMT 2021","Tue Oct 05 15:58:02 GMT 2021","1596","Ethers.js","","","","","shouldCountTransactions",""
"passed","Tue Oct 05 15:55:02 GMT 2021","Tue Oct 05 15:55:02 GMT 2021","0","","Nethereum","","NeonCompatibility.Tests.org.neonlabs.compatibility.ConnectionTest","Connection test","Connection test",""
"passed","Tue Oct 05 15:57:53 GMT 2021","Tue Oct 05 15:57:53 GMT 2021","95","","org.neonlabs.compatibility.ConnectionKtTest","","org.neonlabs.compatibility.ConnectionKtTest","shouldWork","shouldWork()",""
"broken","Tue Oct 05 15:58:05 GMT 2021","Tue Oct 05 15:58:06 GMT 2021","1500","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Tue Oct 05 15:58:08 GMT 2021","Tue Oct 05 15:58:08 GMT 2021","4","ethjs","","","","","Connection test (js)",""
"passed","Tue Oct 05 16:01:47 GMT 2021","Tue Oct 05 16:01:47 GMT 2021","3","tests.truffle","test_truffle","","","","test_truffle_test",""
"passed","Tue Oct 05 15:55:01 GMT 2021","Tue Oct 05 15:55:02 GMT 2021","990","","Nethereum","","NeonCompatibility.Tests.org.neonlabs.compatibility.ConnectionTest","GetBalance Async","GetBalance Async",""
"failed","Tue Oct 05 16:00:52 GMT 2021","Tue Oct 05 16:01:07 GMT 2021","14232","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"passed","Tue Oct 05 15:57:52 GMT 2021","Tue Oct 05 15:57:53 GMT 2021","69","","org.neonlabs.compatibility.ConnectionTest","","org.neonlabs.compatibility.ConnectionTest","probe","probe()","allure description"
"failed","Tue Oct 05 16:01:33 GMT 2021","Tue Oct 05 16:01:47 GMT 2021","13890","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"skipped","Tue Oct 05 15:58:07 GMT 2021","Tue Oct 05 15:58:07 GMT 2021","0","Ethers.js","","","","","testListeningToEvents",""
"broken","Tue Oct 05 15:58:07 GMT 2021","Tue Oct 05 15:58:08 GMT 2021","445","Ethers.js","","","","","testQueryHistoricEvents",""
"passed","Tue Oct 05 16:00:36 GMT 2021","Tue Oct 05 16:00:46 GMT 2021","9307","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"skipped","Tue Oct 05 16:00:36 GMT 2021","Tue Oct 05 16:00:36 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"passed","Tue Oct 05 15:58:03 GMT 2021","Tue Oct 05 15:58:03 GMT 2021","1","Ethers.js","","","","","testSigner",""
"broken","Tue Oct 05 15:58:08 GMT 2021","Tue Oct 05 15:58:08 GMT 2021","434","Ethers.js","","","","","testSigningMessages",""
"broken","Tue Oct 05 15:58:06 GMT 2021","Tue Oct 05 15:58:07 GMT 2021","878","Ethers.js","","","","","testReadOnlyMethods",""
"broken","Tue Oct 05 15:58:03 GMT 2021","Tue Oct 05 15:58:05 GMT 2021","1966","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Tue Oct 05 15:58:02 GMT 2021","Tue Oct 05 15:58:03 GMT 2021","1080","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Tue Oct 05 15:57:59 GMT 2021","Tue Oct 05 15:58:00 GMT 2021","668","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"failed","Tue Oct 05 16:01:07 GMT 2021","Tue Oct 05 16:01:19 GMT 2021","12776","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
