"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Feb 02 10:35:03 GMT 2022","Wed Feb 02 10:35:03 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_transfer_event_fires",""
"passed","Wed Feb 02 10:28:28 GMT 2022","Wed Feb 02 10:28:32 GMT 2022","4665","Contract: ECDSA","recover with valid signature","with v0 signature","","","works with 27 as version value",""
"passed","Wed Feb 02 10:21:32 GMT 2022","Wed Feb 02 10:21:58 GMT 2022","25729","Contract: Clones","clone","initialization without parameters > non payable > when not sending balance","","","initializes the proxy",""
"passed","Wed Feb 02 10:24:06 GMT 2022","Wed Feb 02 10:24:27 GMT 2022","21732","Contract: ERC1155","like an ERC1155","balanceOf > when accounts don't own tokens","","","returns zero for given addresses",""
"broken","Wed Feb 02 10:22:28 GMT 2022","Wed Feb 02 10:22:35 GMT 2022","7011","Contract: MinimalForwarder","with message","execute > valid signature","","","success",""
"passed","Wed Feb 02 10:20:09 GMT 2022","Wed Feb 02 10:20:09 GMT 2022","708","Contract: PaymentSplitter","","","","","rejects repeated payees",""
"passed","Wed Feb 02 10:20:26 GMT 2022","Wed Feb 02 10:20:28 GMT 2022","2490","Contract: AccessControl","Contract interface","AccessControl > renounceRole(bytes32,address)","","","has to be implemented",""
"passed","Wed Feb 02 10:38:03 GMT 2022","Wed Feb 02 10:38:11 GMT 2022","8395","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"skipped","Wed Feb 02 10:25:46 GMT 2022","Wed Feb 02 10:25:46 GMT 2022","0","Contract: ERC20VotesComp","Compound test suite","getPriorVotes","","","returns the latest block if >= last checkpoint block",""
"passed","Wed Feb 02 10:26:44 GMT 2022","Wed Feb 02 10:26:48 GMT 2022","4068","Contract: ERC721Enumerable","Contract interface","ERC721 > balanceOf(address)","","","has to be implemented",""
"skipped","Wed Feb 02 10:20:05 GMT 2022","Wed Feb 02 10:20:05 GMT 2022","0","Contract: TimelockController","dependency","","","","can execute after dependency",""
"passed","Wed Feb 02 10:27:34 GMT 2022","Wed Feb 02 10:27:42 GMT 2022","8066","Contract: Address","sendValue","when sender contract has funds","","","reverts when sending more than the balance",""
"broken","Wed Feb 02 10:35:02 GMT 2022","Wed Feb 02 10:35:02 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_transfer_full_balance",""
"passed","Wed Feb 02 10:28:42 GMT 2022","Wed Feb 02 10:28:46 GMT 2022","3543","Contract: ECDSA","recover with valid signature","with v1 signature","","","works with 28 as version value",""
"passed","Wed Feb 02 10:22:09 GMT 2022","Wed Feb 02 10:22:24 GMT 2022","15441","Contract: PaymentSplitter","once deployed","release > Token","","","reverts if non-payee want to claim",""
"passed","Wed Feb 02 10:28:09 GMT 2022","Wed Feb 02 10:28:12 GMT 2022","3191","Contract: ECDSA","recover with valid signature","using web3.eth.sign","","","returns signer address with correct signature",""
"passed","Wed Feb 02 10:26:33 GMT 2022","Wed Feb 02 10:26:38 GMT 2022","5130","Contract: ERC721Enumerable","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"broken","Wed Feb 02 10:22:57 GMT 2022","Wed Feb 02 10:23:10 GMT 2022","12656","Contract: AccessControl","renouncing","with granted role","","","a role can be renounced multiple times",""
"passed","Wed Feb 02 10:27:08 GMT 2022","Wed Feb 02 10:27:40 GMT 2022","31375","Contract: Context","msgData","","","","returns the transaction sender when from another contract",""
"passed","Wed Feb 02 10:20:04 GMT 2022","Wed Feb 02 10:20:10 GMT 2022","5765","Contract: VestingWallet","","","","","rejects zero address for beneficiary",""
"passed","Wed Feb 02 10:28:31 GMT 2022","Wed Feb 02 10:28:31 GMT 2022","516","Contract: SignatureChecker (ERC1271)","EOA account","","","","with invalid signer",""
"passed","Wed Feb 02 10:23:03 GMT 2022","Wed Feb 02 10:23:54 GMT 2022","51452","Contract: Governor","Contract interface","Governor > name()","","","has to be implemented",""
"broken","Wed Feb 02 10:32:28 GMT 2022","Wed Feb 02 10:32:28 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[3]",""
"passed","Wed Feb 02 10:26:44 GMT 2022","Wed Feb 02 10:26:49 GMT 2022","5074","Contract: Arrays","findUpperBound","Odd number of elements","","","returns 0 for the first element",""
"passed","Wed Feb 02 10:20:06 GMT 2022","Wed Feb 02 10:20:06 GMT 2022","687","Contract: PaymentSplitter","","","","","rejects more payees than shares",""
"passed","Wed Feb 02 10:20:41 GMT 2022","Wed Feb 02 10:20:46 GMT 2022","5467","Contract: AccessControl","granting","","","","non-admin cannot grant role to other accounts",""
"broken","Wed Feb 02 10:37:35 GMT 2022","Wed Feb 02 10:37:35 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_returns_true",""
"passed","Wed Feb 02 10:28:01 GMT 2022","Wed Feb 02 10:28:03 GMT 2022","2294","Contract: ECDSA","recover with invalid signature","","","","with long signature",""
"passed","Wed Feb 02 10:24:34 GMT 2022","Wed Feb 02 10:24:44 GMT 2022","9511","Contract: ERC1155Supply","after mint","single","","","totalSupply",""
