"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 03 00:38:28 GMT 2022","Thu Mar 03 00:38:31 GMT 2022","2952","Contract: AccessControl","onlyRole modifier","","","","revert if sender doesn't have role #1",""
"passed","Thu Mar 03 00:41:59 GMT 2022","Thu Mar 03 00:42:01 GMT 2022","1555","Contract: SafeMath","with flag","mod > modulos correctly","","","when the dividend is larger than the divisor",""
"passed","Thu Mar 03 00:39:10 GMT 2022","Thu Mar 03 00:39:14 GMT 2022","3822","Contract: TransparentUpgradeableProxy","initialization with parameters","payable > when not sending balance","","","initializes the proxy",""
"passed","Thu Mar 03 00:42:15 GMT 2022","Thu Mar 03 00:42:18 GMT 2022","2795","Contract: ERC165Checker","ERC165 and many interfaces supported","","","","supports none of the interfaces queried via supportsAllInterfaces",""
"passed","Thu Mar 03 00:43:07 GMT 2022","Thu Mar 03 00:43:13 GMT 2022","6319","Contract: EnumerableSet","EnumerableAddressSet","remove","","","adds and removes multiple values",""
"passed","Thu Mar 03 00:40:07 GMT 2022","Thu Mar 03 00:40:09 GMT 2022","2144","Contract: ERC20PresetMinterPauser","","","","","deployer has the pauser role",""
"broken","Thu Mar 03 00:40:07 GMT 2022","Thu Mar 03 00:40:07 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self_no_approval",""
"passed","Thu Mar 03 00:40:30 GMT 2022","Thu Mar 03 00:40:34 GMT 2022","4375","Contract: ERC20Snapshot","balanceOfAt","with initial snapshot > with balance changes after the snapshot > with a second snapshot after supply changes","","","snapshots return the balances before and after the changes",""
"passed","Thu Mar 03 00:38:24 GMT 2022","Thu Mar 03 00:38:26 GMT 2022","2666","Contract: Clones","clone","initialization without parameters > non payable > when sending some balance","","","reverts",""
"passed","Thu Mar 03 00:40:32 GMT 2022","Thu Mar 03 00:40:35 GMT 2022","2701","Contract: ERC721Pausable","when token is paused","","","","reverts when trying to transferFrom",""
"passed","Thu Mar 03 00:41:08 GMT 2022","Thu Mar 03 00:41:13 GMT 2022","4963","Contract: ERC721URIStorage","token URI","","","","tokens with URI can be burnt ",""
"passed","Thu Mar 03 00:40:12 GMT 2022","Thu Mar 03 00:40:15 GMT 2022","2873","Contract: ERC20Pausable","pausable token","burn","","","allows to burn when unpaused",""
"passed","Thu Mar 03 00:40:39 GMT 2022","Thu Mar 03 00:40:43 GMT 2022","3890","Contract: SafeERC20","with token that returns true on all calls","approvals > with zero allowance","","","doesn't revert when approving a zero allowance",""
"passed","Thu Mar 03 00:38:13 GMT 2022","Thu Mar 03 00:38:14 GMT 2022","1205","Contract: MinimalForwarder","with message","execute > invalid signature","","","tampered signature",""
"passed","Thu Mar 03 00:40:34 GMT 2022","Thu Mar 03 00:40:40 GMT 2022","5928","Contract: ERC721Burnable","like a burnable ERC721","burn > when there is a previous approval burned > getApproved","","","reverts",""
"passed","Thu Mar 03 00:42:21 GMT 2022","Thu Mar 03 00:42:23 GMT 2022","1654","Contract: SafeMath","with default revert message","div","","","reverts on division by zero",""
"broken","Thu Mar 03 00:40:05 GMT 2022","Thu Mar 03 00:40:05 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_sender_balance_decreases",""
"broken","Thu Mar 03 00:40:05 GMT 2022","Thu Mar 03 00:40:05 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_total_supply_not_affected",""
"skipped","Thu Mar 03 00:39:48 GMT 2022","Thu Mar 03 00:39:48 GMT 2022","0","Contract: ERC20Votes","Compound test suite","getPastVotes","","","returns 0 if there are no checkpoints",""
"passed","Thu Mar 03 00:38:46 GMT 2022","Thu Mar 03 00:38:48 GMT 2022","2448","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when not sending balance","","","has expected balance",""
"passed","Thu Mar 03 00:38:03 GMT 2022","Thu Mar 03 00:38:03 GMT 2022","4","ethjs","","","","","Connection test (js)",""
"passed","Thu Mar 03 00:40:04 GMT 2022","Thu Mar 03 00:40:06 GMT 2022","2072","Contract: SafeERC20","with address that has no contract code","","","","reverts on transfer",""
"passed","Thu Mar 03 00:38:59 GMT 2022","Thu Mar 03 00:39:04 GMT 2022","5468","Contract: Pausable","when unpaused","when paused > unpausing > when unpaused","","","should resume allowing normal process",""
"passed","Thu Mar 03 00:42:01 GMT 2022","Thu Mar 03 00:42:03 GMT 2022","1361","Contract: SignedSafeMath","sub","","","","reverts on negative subtraction overflow",""
"passed","Thu Mar 03 00:38:57 GMT 2022","Thu Mar 03 00:39:02 GMT 2022","5175","Contract: ERC1155Burnable","burn","","","","approved operators can burn the holder's tokens",""
"skipped","Thu Mar 03 00:37:51 GMT 2022","Thu Mar 03 00:37:51 GMT 2022","0","Contract: TimelockController","methods","simple > execute > with scheduled operation > on time","","","prevent non-executor from revealing",""
"broken","Thu Mar 03 00:39:29 GMT 2022","Thu Mar 03 00:39:29 GMT 2022","113","Contract: Clones","cloneDeterministic","initialization with parameters > payable > when not sending balance","","","initializes the proxy",""
"passed","Thu Mar 03 00:37:22 GMT 2022","Thu Mar 03 00:37:25 GMT 2022","3774","Contract: VestingWallet","","","","","rejects zero address for beneficiary",""
"passed","Thu Mar 03 00:40:01 GMT 2022","Thu Mar 03 00:40:04 GMT 2022","3015","Contract: ERC20","","","","","has underlying",""
"passed","Thu Mar 03 00:38:50 GMT 2022","Thu Mar 03 00:38:53 GMT 2022","3281","Contract: TransparentUpgradeableProxy","initialization without parameters","payable > when not sending balance","","","initializes the proxy",""
"broken","Thu Mar 03 00:40:29 GMT 2022","Thu Mar 03 00:40:30 GMT 2022","213","Contract: ERC20","withdraw","","","","valid",""
"passed","Thu Mar 03 00:41:19 GMT 2022","Thu Mar 03 00:41:23 GMT 2022","3209","Contract: ERC165Checker","ERC165 missing return data","","","","does not support mock interface via supportsInterface",""
"passed","Thu Mar 03 00:41:24 GMT 2022","Thu Mar 03 00:41:25 GMT 2022","1554","Contract: ECDSA","recover with valid signature","with v1 signature","","","works with 28 as version value",""
"passed","Thu Mar 03 00:38:32 GMT 2022","Thu Mar 03 00:38:34 GMT 2022","2128","Contract: Initializable","complex testing with inheritance","","","","initializes human",""
"passed","Thu Mar 03 00:38:05 GMT 2022","Thu Mar 03 00:38:08 GMT 2022","3454","Contract: BeaconProxy","","","","","upgrade a proxy by upgrading its beacon",""
"passed","Thu Mar 03 00:42:10 GMT 2022","Thu Mar 03 00:42:27 GMT 2022","16866","Contract: ConditionalEscrow","when withdrawal is allowed","as an escrow > deposits","","","emits a deposited event",""
"passed","Thu Mar 03 00:41:25 GMT 2022","Thu Mar 03 00:41:31 GMT 2022","5613","Contract: Escrow","as an escrow","deposits","","","can add multiple deposits on a single account",""
"passed","Thu Mar 03 00:42:40 GMT 2022","Thu Mar 03 00:42:43 GMT 2022","2803","Contract: BitMap","unset","","","","removes added keys",""
"passed","Thu Mar 03 00:41:42 GMT 2022","Thu Mar 03 00:41:43 GMT 2022","1259","Contract: Math","average","","","","is correctly calculated with one even and one odd number",""
"passed","Thu Mar 03 00:42:51 GMT 2022","Thu Mar 03 00:42:53 GMT 2022","1987","Contract: EnumerableMap","read","get","","","missing value",""
"skipped","Thu Mar 03 00:39:48 GMT 2022","Thu Mar 03 00:39:48 GMT 2022","0","Contract: ERC20Votes","set delegation","with signature","","","rejects reused signature",""
"passed","Thu Mar 03 00:38:51 GMT 2022","Thu Mar 03 00:38:54 GMT 2022","2953","Contract: Clones","clone","initialization with parameters > payable > when sending some balance","","","initializes the proxy",""
"broken","Thu Mar 03 00:40:02 GMT 2022","Thu Mar 03 00:40:02 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[0]",""
"passed","Thu Mar 03 00:38:57 GMT 2022","Thu Mar 03 00:39:04 GMT 2022","6475","Contract: PullPayment","withdrawPayments","","","","can withdraw payment",""
"passed","Thu Mar 03 00:41:53 GMT 2022","Thu Mar 03 00:41:56 GMT 2022","2566","Contract: ERC165Checker","ERC165 and single interface supported","","","","supports ERC165",""
"skipped","Thu Mar 03 00:37:51 GMT 2022","Thu Mar 03 00:37:51 GMT 2022","0","Contract: TimelockController","methods","simple > execute > with scheduled operation > on time","","","executor can reveal",""
"passed","Thu Mar 03 00:38:25 GMT 2022","Thu Mar 03 00:38:27 GMT 2022","2304","Contract: Initializable","basic testing without inheritance","after initialize","","","initializer has run",""
"passed","Thu Mar 03 00:40:44 GMT 2022","Thu Mar 03 00:40:48 GMT 2022","3527","Contract: Address","isContract","","","","returns true for contract address",""
"passed","Thu Mar 03 00:41:06 GMT 2022","Thu Mar 03 00:41:10 GMT 2022","3908","Contract: Create2","deploy","","","","fails deploying a contract in an existent address",""
"broken","Thu Mar 03 00:40:15 GMT 2022","Thu Mar 03 00:40:20 GMT 2022","4861","Contract: TokenTimelock","with token","once deployed","","","can be released just after limit",""
"passed","Thu Mar 03 00:41:22 GMT 2022","Thu Mar 03 00:41:23 GMT 2022","1320","Contract: ERC165","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"skipped","Thu Mar 03 00:37:51 GMT 2022","Thu Mar 03 00:37:51 GMT 2022","0","Contract: TimelockController","usage scenario","","","","call",""
"passed","Thu Mar 03 00:39:40 GMT 2022","Thu Mar 03 00:39:43 GMT 2022","3483","Contract: ERC20FlashMint","flashLoan","","","","success",""
"passed","Thu Mar 03 00:42:22 GMT 2022","Thu Mar 03 00:42:26 GMT 2022","4625","Contract: BitMap","setTo","","","","set a key to false",""
"failed","Thu Mar 03 00:37:41 GMT 2022","Thu Mar 03 00:37:51 GMT 2022","9322","Contract: Governor","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"skipped","Thu Mar 03 00:37:22 GMT 2022","Thu Mar 03 00:37:22 GMT 2022","1","Contract: GovernorCompatibilityBravo","","","","","deployment check",""
"passed","Thu Mar 03 00:42:01 GMT 2022","Thu Mar 03 00:42:03 GMT 2022","1776","Contract: SafeMath","with flag","mod > modulos correctly","","","when the dividend is a multiple of the divisor",""
"broken","Thu Mar 03 00:40:05 GMT 2022","Thu Mar 03 00:40:05 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_transfer_full_balance",""
"passed","Thu Mar 03 00:39:56 GMT 2022","Thu Mar 03 00:39:59 GMT 2022","3203","Contract: ERC20Snapshot","totalSupplyAt","with initial snapshot > with no supply changes after the snapshot","","","returns the current total supply",""
"passed","Thu Mar 03 00:40:30 GMT 2022","Thu Mar 03 00:40:32 GMT 2022","1299","Contract: ERC721","Contract interface","ERC721 > safeTransferFrom(address,address,uint256)","","","has to be implemented",""
"skipped","Thu Mar 03 00:37:41 GMT 2022","Thu Mar 03 00:37:41 GMT 2022","0","Contract: Governor","","","","","deployment check",""
"passed","Thu Mar 03 00:42:07 GMT 2022","Thu Mar 03 00:42:09 GMT 2022","2019","Contract: StorageSlot","boolean storage slot","get","","","from other slot",""
"passed","Thu Mar 03 00:39:20 GMT 2022","Thu Mar 03 00:39:22 GMT 2022","1945","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > ERC165's supportsInterface(bytes4)","","","claims support [skip-on-coverage]",""
"passed","Thu Mar 03 00:39:01 GMT 2022","Thu Mar 03 00:39:03 GMT 2022","2043","Contract: Clones","cloneDeterministic","","","","address prediction",""
"skipped","Thu Mar 03 00:37:29 GMT 2022","Thu Mar 03 00:37:29 GMT 2022","0","Contract: GovernorTimelockControl","","","","","post deployment check",""
"broken","Thu Mar 03 00:40:24 GMT 2022","Thu Mar 03 00:40:29 GMT 2022","4625","Contract: TokenTimelock","with token","once deployed","","","cannot be released twice",""
"passed","Thu Mar 03 00:40:50 GMT 2022","Thu Mar 03 00:40:51 GMT 2022","1457","Contract: Address","sendValue","when sender contract has no funds","","","reverts when sending non-zero amounts",""
"passed","Thu Mar 03 00:39:31 GMT 2022","Thu Mar 03 00:39:33 GMT 2022","1818","Contract: ERC20Burnable","burn","when the given amount is not greater than balance of the sender > for a zero amount","","","burns the requested amount",""
"skipped","Thu Mar 03 00:39:45 GMT 2022","Thu Mar 03 00:39:45 GMT 2022","0","Contract: ERC20VotesComp","getPastTotalSupply","","","","generally returns the voting balance at the appropriate checkpoint",""
"passed","Thu Mar 03 00:38:55 GMT 2022","Thu Mar 03 00:38:56 GMT 2022","1140","Contract: ReentrancyGuard","","","","","does not allow indirect local recursion",""
