"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 04 00:44:51 GMT 2022","Fri Mar 04 00:45:13 GMT 2022","21339","tests.truffle","test_truffle","","","","test_truffle_contract",""
"broken","Fri Mar 04 00:41:04 GMT 2022","Fri Mar 04 00:41:04 GMT 2022","6","ethjs","","","","","test01",""
"broken","Fri Mar 04 00:43:14 GMT 2022","Fri Mar 04 00:43:14 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_receiver_balance_increases",""
"passed","Fri Mar 04 00:41:04 GMT 2022","Fri Mar 04 00:41:04 GMT 2022","621","Ethers.js","","","","","shouldCheckStaticJsonRpcProvider",""
"broken","Fri Mar 04 00:43:12 GMT 2022","Fri Mar 04 00:43:12 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[3]",""
"broken","Fri Mar 04 00:43:15 GMT 2022","Fri Mar 04 00:43:15 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_transfer_event_fires",""
"broken","Fri Mar 04 00:43:17 GMT 2022","Fri Mar 04 00:43:17 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self",""
"passed","Fri Mar 04 00:45:13 GMT 2022","Fri Mar 04 00:45:34 GMT 2022","20995","tests.truffle","test_truffle","","","","test_truffle_test",""
"broken","Fri Mar 04 00:43:17 GMT 2022","Fri Mar 04 00:43:17 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_total_supply_not_affected",""
"broken","Fri Mar 04 00:43:16 GMT 2022","Fri Mar 04 00:43:16 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_receiver_balance_increases",""
"broken","Fri Mar 04 00:40:58 GMT 2022","Fri Mar 04 00:40:59 GMT 2022","510","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"broken","Fri Mar 04 00:43:12 GMT 2022","Fri Mar 04 00:43:12 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_revoke_approve",""
"passed","Fri Mar 04 00:41:04 GMT 2022","Fri Mar 04 00:41:04 GMT 2022","4","ethjs","","","","","Connection test (js)",""
"passed","Fri Mar 04 00:41:03 GMT 2022","Fri Mar 04 00:41:03 GMT 2022","6","Ethers.js","","","","","testContracts",""
"broken","Fri Mar 04 00:43:17 GMT 2022","Fri Mar 04 00:43:17 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_event_fires",""
"broken","Fri Mar 04 00:43:12 GMT 2022","Fri Mar 04 00:43:12 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[1]",""
"broken","Fri Mar 04 00:43:12 GMT 2022","Fri Mar 04 00:43:12 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_approval_event_fires",""
